,CP,LS,IS,RS,N,CJ0,M,VJ,EG,IBV,BV,XTI,RL,CL
414,1.672609507257405e-13,1.8346563786255483e-08,9.18911268843026e-05,18.52461135104033,1.05,1.779216025767937e-13,0.3820763953589,0.419770422438668,0.69,0.0001,2.0,2.0,3573.753029361278,7.301703400906518e-11
415,1.6720266028670006e-13,1.3840358185192172e-08,4.732294111052838e-05,28.146095181713847,1.05,1.889482328436444e-13,0.4596292888613784,0.4425178732424456,0.69,0.0001,2.0,2.0,16615.44241103064,5.094783915730324e-11
416,1.0489377295961352e-13,1.409034730506793e-08,3.638110837092599e-05,27.91175340408159,1.05,1.558681624307295e-13,0.3745331563631269,0.5687350983382488,0.69,0.0001,2.0,2.0,221.06574545067656,8.131553878451665e-11
417,2.3202966320737365e-13,9.38577925031856e-09,4.520971730068779e-05,20.44666704709888,1.05,1.6400732087590056e-13,0.4150605437571326,0.594750915485658,0.69,0.0001,2.0,2.0,4137.516007017752,7.219973326406053e-11
418,1.0426002208580109e-13,2.4714392777227643e-09,7.133469237057341e-05,25.25180940964819,1.05,1.1158390703295602e-13,0.37563385917104347,0.37880748705277584,0.69,0.0001,2.0,2.0,7065.362575760095,4.457584252858091e-11
419,1.3793195030286555e-13,1.4002452947699222e-08,6.532940994882543e-05,11.166332173532188,1.05,1.7086030961943517e-13,0.41450600374678226,0.37666055940312704,0.69,0.0001,2.0,2.0,32077.65264340175,5.282540588239405e-11
420,5.4468504133359553e-14,1.887944447663938e-08,5.551118712740902e-05,13.527057166090499,1.05,1.5403392964945974e-13,0.3797624470572789,0.5463631884290202,0.69,0.0001,2.0,2.0,15962.68992843368,1.948844435432709e-11
421,1.8659392336634617e-13,1.1069478964540802e-08,8.165806772001106e-05,16.605068587017982,1.05,1.6427951994750942e-13,0.41847920287642015,0.5135202746679806,0.69,0.0001,2.0,2.0,43024.09851186112,8.386708570250076e-11
422,1.017883066223709e-13,1.0507492876553079e-08,4.245620642400626e-05,11.000472702233573,1.05,1.1223550412179659e-13,0.4248508458724761,0.4631681136531551,0.69,0.0001,2.0,2.0,22445.640651330268,9.886510843477865e-11
423,1.7064159907356784e-13,3.4045439331483146e-09,2.9202947926952457e-05,21.587571178395624,1.05,1.7356785589827685e-13,0.4234218392618153,0.38268904416190924,0.69,0.0001,2.0,2.0,8612.989720475372,2.4998564015045296e-11
424,2.327556880215437e-13,1.195049765480576e-08,6.791735661919607e-05,10.580417565720586,1.05,1.8099582639920478e-13,0.3352118510668381,0.5522866545384977,0.69,0.0001,2.0,2.0,23184.410900410618,8.439796379133e-12
425,1.4502580567594546e-13,1.1902908888316687e-08,7.851162925867039e-05,10.44711033534267,1.05,1.9244579200542414e-13,0.39859288010063665,0.42023118871619525,0.69,0.0001,2.0,2.0,13486.723212144676,3.996347933403068e-11
426,1.969393011441417e-13,8.775865660029143e-09,6.636818313066257e-05,5.483511229182168,1.05,1.5479946052378479e-13,0.4008472249953464,0.31691446839373516,0.69,0.0001,2.0,2.0,30434.540058467133,4.751832794203593e-11
427,7.656587313816186e-14,5.2571618470215855e-09,6.304668012547754e-05,7.833840019515957,1.05,1.65113827696072e-13,0.4721570571097879,0.5124342401059285,0.69,0.0001,2.0,2.0,42604.271137776785,9.685933790831739e-11
428,1.4170089719435713e-13,6.41419181377817e-09,4.8383859532817474e-05,14.922911417404235,1.05,1.57600754052015e-13,0.4407164271800662,0.6353996732740468,0.69,0.0001,2.0,2.0,22570.367851075014,7.323382629968702e-12
429,1.6956871244723742e-13,7.0721542839307485e-09,2.377407961758031e-05,18.82144512054968,1.05,1.9147962690327932e-13,0.3809628954726413,0.30396845830867836,0.69,0.0001,2.0,2.0,45610.58380546403,6.953974114849912e-11
430,2.1703304554339954e-13,1.4560850266634085e-09,3.549283576140611e-05,28.00354327412983,1.05,1.345705822277914e-13,0.3212862141249498,0.4048715400694469,0.69,0.0001,2.0,2.0,30008.834850803305,9.2935981369437e-11
431,1.5071377665452953e-13,1.4965623148974208e-08,6.686440333605718e-05,17.32262963001311,1.05,1.2780331596447395e-13,0.4289881201674247,0.5535268867882666,0.69,0.0001,2.0,2.0,9864.342615822074,8.462097988539411e-11
432,1.8756954795590208e-13,1.4936332736627727e-08,2.7216915938637343e-05,27.130274535811175,1.05,1.7791733705148998e-13,0.41469990499489734,0.3412813323520885,0.69,0.0001,2.0,2.0,1843.7434486347736,6.915505520196435e-11
433,1.4713070051828909e-13,1.3515764263189346e-09,8.459567863381311e-05,29.474267025626396,1.05,1.9512371363205854e-13,0.3671639410088322,0.6198611372134464,0.69,0.0001,2.0,2.0,34508.0817293658,4.7269401587053944e-11
434,2.1324254014564314e-13,2.6332580019944055e-09,5.044240344808919e-05,7.854559422275047,1.05,1.9520047334022127e-13,0.37921390642944247,0.3928676347961819,0.69,0.0001,2.0,2.0,11730.493099165951,1.3533543461645814e-11
435,1.8056754134895323e-13,6.5753917694119215e-09,7.264124940789278e-06,5.022831779797264,1.05,1.8098414325871515e-13,0.4352804713049263,0.33455144972869966,0.69,0.0001,2.0,2.0,16890.16911925819,4.448035192577439e-11
436,1.0436794004396606e-13,1.4385349340936962e-08,5.1214530606863556e-05,28.304299941583732,1.05,1.7440163219970631e-13,0.3143540820473061,0.3375225881119355,0.69,0.0001,2.0,2.0,34651.374468311995,9.594986427115273e-12
437,2.2919414463017593e-13,6.6651047392566096e-09,1.196403593928539e-06,23.1384209344565,1.05,1.6453127422840062e-13,0.43313833578197186,0.5760865214517608,0.69,0.0001,2.0,2.0,18083.961886468103,9.628323860574742e-12
438,1.7731040638506193e-13,1.7212195338678095e-08,8.287594070024514e-05,27.506904731124052,1.05,1.3503915549388865e-13,0.312498414607116,0.37594381169665025,0.69,0.0001,2.0,2.0,46732.7866640841,4.31318004931022e-11
439,2.230906224767567e-13,1.7001252941767255e-08,3.236601492402549e-05,27.80037608575658,1.05,1.881854293028101e-13,0.4365334256106055,0.5672259911333704,0.69,0.0001,2.0,2.0,46187.94280445406,8.772336920560779e-12
440,9.167530549639551e-14,8.800528673589423e-09,5.2806013467052535e-05,18.588764222394346,1.05,1.279279256921456e-13,0.41637452471935193,0.561653848145625,0.69,0.0001,2.0,2.0,22589.244411385287,9.187431120005617e-11
441,1.6389164444592856e-13,1.1940306328203499e-08,9.650182528728654e-05,24.163070253170016,1.05,1.6020506613888778e-13,0.3539221727149417,0.4787694119346423,0.69,0.0001,2.0,2.0,11604.896048387352,1.1511242837737213e-11
442,7.888749188473687e-14,5.318463499699754e-09,6.476399595867667e-05,24.352257121206172,1.05,1.2802343268036732e-13,0.45193284988190574,0.3688942232724106,0.69,0.0001,2.0,2.0,39712.98734216423,9.962081442159365e-11
443,2.355660715155692e-13,1.4752398628585898e-08,9.359458887313886e-05,24.704303293607015,1.05,1.668866302170685e-13,0.4111876357379919,0.39362637235938913,0.69,0.0001,2.0,2.0,23602.561372203923,6.794878989589549e-11
444,5.832474739953055e-14,1.3987416636211678e-08,6.270196534853392e-06,28.788015682959664,1.05,1.6492030623008566e-13,0.33657240361341684,0.46205839154992534,0.69,0.0001,2.0,2.0,45317.79388468175,5.2379244991265775e-11
445,9.544327872646753e-14,1.2951671145968644e-08,8.392964550686015e-05,24.777563038645443,1.05,1.1828472651662276e-13,0.48907234091125934,0.6047977937390616,0.69,0.0001,2.0,2.0,2291.6747531161946,2.210557461435309e-11
446,1.307450423819553e-13,1.350716833094527e-08,8.9162336008224e-05,24.012044486955766,1.05,1.3411787351891266e-13,0.46169906351372364,0.41308722126919756,0.69,0.0001,2.0,2.0,4624.386612551427,3.642066752586874e-11
447,2.2915950003131686e-13,6.140592199875184e-09,1.1714095231454468e-05,11.800660320004877,1.05,1.6422574877205908e-13,0.3063029088457926,0.41626546588873437,0.69,0.0001,2.0,2.0,19283.28897530935,9.882323547521842e-11
448,5.889404788506363e-14,1.8737454030177723e-08,3.6286752509639214e-05,24.363867064068092,1.05,1.772991296285144e-13,0.4332207430647884,0.3505637338374317,0.69,0.0001,2.0,2.0,17214.835013788255,6.767926755297006e-12
449,2.4118188980851843e-13,1.8753967945758253e-09,2.0190991621500222e-05,13.142347105637022,1.05,1.0960063972247417e-13,0.4322011574479219,0.39094835423412244,0.69,0.0001,2.0,2.0,39748.277817549926,2.6224816171883494e-11
450,1.0562278755028865e-13,1.2104213954252598e-08,3.786887764383533e-05,22.638305432343458,1.05,1.3917878155609408e-13,0.35074854730470956,0.3020000117821235,0.69,0.0001,2.0,2.0,13332.552774589405,4.0788524995342544e-11
451,1.3655296151208445e-13,4.009613527462832e-09,4.779802610271436e-05,24.704967615633322,1.05,1.3320242497074915e-13,0.3334245891358174,0.5079260427401856,0.69,0.0001,2.0,2.0,13294.31415152108,3.273494727637592e-11
452,7.711170943714432e-14,6.83762549685897e-09,1.725616065545325e-05,28.751741457549688,1.05,1.6656450440980778e-13,0.3860358423706854,0.4582598263783907,0.69,0.0001,2.0,2.0,19458.05233487725,8.828764560961982e-11
453,6.414701339543968e-14,1.3042772354775409e-08,6.490813654248833e-05,13.533458906935042,1.05,1.3980783452893314e-13,0.4819091566364948,0.560706847576127,0.69,0.0001,2.0,2.0,7216.736870221358,2.123333067842898e-11
454,1.516624028187134e-13,1.9455239629301895e-08,2.1638194082816855e-06,19.67752235675715,1.05,1.1359705381280566e-13,0.4497548074305478,0.5010804606062791,0.69,0.0001,2.0,2.0,8482.565673455503,8.351241811955618e-12
455,1.4682296849179497e-13,1.0418804077008838e-08,6.511340997573767e-05,6.963331744525821,1.05,1.5461184659562393e-13,0.3124180364978646,0.3608093169549109,0.69,0.0001,2.0,2.0,39195.9527846035,3.7630809604148303e-11
456,1.282658476352115e-13,1.768047877185667e-08,1.507669407089823e-05,28.23187238379531,1.05,1.5365047353868193e-13,0.40106457186129607,0.5402417252639262,0.69,0.0001,2.0,2.0,44110.50737979477,6.435353358549208e-11
457,2.0926343715948883e-13,4.7420022083193684e-09,8.429153348195921e-05,13.936933874994876,1.05,1.5508533100587315e-13,0.47277824626901727,0.3237597163617599,0.69,0.0001,2.0,2.0,44773.985033068915,4.64430132875989e-11
458,1.0076510888660131e-13,5.331541176442348e-09,4.13226503903377e-05,11.487591720087968,1.05,1.3663111889419639e-13,0.45420606859545226,0.3964027031563866,0.69,0.0001,2.0,2.0,14457.932469299643,2.7633433514771094e-11
459,9.013412923820434e-14,1.4244761757641435e-09,8.776610709034806e-05,10.371065092458885,1.05,1.429604397099761e-13,0.45254619137897395,0.35432636973488263,0.69,0.0001,2.0,2.0,7701.863277093385,6.562669562012628e-11
460,1.7679172467762971e-13,3.0432320162829476e-09,6.588723154952092e-05,14.04204618918191,1.05,1.9236299086912128e-13,0.3082471343927307,0.4511198817575274,0.69,0.0001,2.0,2.0,32919.80612569824,2.977459783165252e-11
461,1.8192505241197721e-13,5.535722564408949e-09,9.397953988040449e-05,22.59060271642187,1.05,1.8726745040422945e-13,0.39322613249766614,0.4567779595343562,0.69,0.0001,2.0,2.0,49629.48929124268,3.3222987724043625e-11
462,2.352966074997066e-13,1.0754115641057368e-08,8.609131855677315e-05,22.27811853703859,1.05,1.8705721569883604e-13,0.48538460607085804,0.3373119472528145,0.69,0.0001,2.0,2.0,10088.31550606943,2.9654256462589504e-11
463,8.571652150549678e-14,1.990698543674032e-08,1.5832990069170227e-05,8.018334049883917,1.05,1.4703220500257083e-13,0.4114607169557903,0.6122820265952176,0.69,0.0001,2.0,2.0,8266.628978928897,9.432812160897759e-11
464,1.815681508184625e-13,1.1474168692443675e-08,7.912496456078607e-05,11.453457873628407,1.05,1.903967602088972e-13,0.3592531469039129,0.48938399627888124,0.69,0.0001,2.0,2.0,16370.683751226023,4.251730497479065e-12
465,1.1814604907648086e-13,4.37035662133408e-09,3.51465702462247e-05,28.384479039909824,1.05,1.1910956381668815e-13,0.36735845512631893,0.3973113291239858,0.69,0.0001,2.0,2.0,494.5732561301713,7.038368332965984e-11
466,2.406939179618372e-13,8.795358866098546e-10,3.889982769294214e-05,23.19440761506261,1.05,1.5408364970882505e-13,0.4670779481433643,0.35103412296764847,0.69,0.0001,2.0,2.0,24240.875886349324,9.059241199108844e-11
467,1.2006109450479506e-13,1.339027532168829e-08,7.628680023870891e-05,9.494100933532927,1.05,1.114002875663339e-13,0.417407236401569,0.541187146449847,0.69,0.0001,2.0,2.0,32177.393840694764,3.866493030714518e-11
468,1.9315196814263568e-13,1.698465628173234e-08,2.7293295001101287e-05,27.801362195148204,1.05,1.5723155971631807e-13,0.4981986553663048,0.6232186343535298,0.69,0.0001,2.0,2.0,33509.997662805225,7.502367596317258e-11
469,5.457576362638943e-14,5.017862304928142e-09,2.10646107357826e-05,18.677495686777995,1.05,1.0938482090730726e-13,0.3038371444720173,0.3371844616800618,0.69,0.0001,2.0,2.0,9473.04734212295,9.87366224794253e-11
470,1.2483876691647556e-13,1.9618688822523862e-08,5.1985388352565287e-05,10.03258799896786,1.05,1.85148622914931e-13,0.4819760750951309,0.3947485736844823,0.69,0.0001,2.0,2.0,24628.832072196175,3.786317412672401e-11
471,8.242909383090693e-14,1.8874411105676194e-08,8.544301576850123e-05,10.337350217464515,1.05,1.97605239393638e-13,0.48955977858823524,0.5911074871183928,0.69,0.0001,2.0,2.0,48384.70363721871,4.220929022776914e-11
472,2.219663037392124e-13,1.3734796769047892e-08,6.198848380829745e-05,21.09892560852282,1.05,1.0863644659615834e-13,0.32192986936861806,0.4044830582540755,0.69,0.0001,2.0,2.0,38327.346617071096,7.137085073639817e-11
473,8.849024877793147e-14,8.426954479681746e-09,6.985859832653522e-05,27.414581276399314,1.05,1.9558985882449933e-13,0.42685153541327714,0.5170043316192346,0.69,0.0001,2.0,2.0,5786.14530728653,1.891847084479283e-11
474,1.3771423863984622e-13,9.35725019887126e-09,6.994227018576146e-05,27.5940935519473,1.05,1.694514729795845e-13,0.48596833193310435,0.5002527318582665,0.69,0.0001,2.0,2.0,8696.49857728925,8.20745714856999e-11
475,1.257633718253425e-13,1.3668525280646405e-08,2.7905481058975035e-05,29.58653440154545,1.05,1.4620864229005365e-13,0.307878197238431,0.36330784462737103,0.69,0.0001,2.0,2.0,4910.0633712476965,8.531865591634738e-11
476,2.323345987926146e-13,1.3133229606886095e-08,4.0585709325682337e-05,12.655176686499532,1.05,1.9024300604645084e-13,0.36495646064370063,0.4206569003240503,0.69,0.0001,2.0,2.0,20516.948260692323,1.4088306662434003e-11
477,7.0666426691382e-14,4.870007794891037e-09,5.246608890024197e-05,6.880985969934146,1.05,1.4172127135199542e-13,0.4128691023818172,0.5577459406980356,0.69,0.0001,2.0,2.0,33573.93580031881,7.457240119268828e-11
478,1.6101126686608082e-13,1.3002757194291657e-08,2.9985333483401665e-05,12.890836149519757,1.05,1.411448362774831e-13,0.31491752745412893,0.449200525434729,0.69,0.0001,2.0,2.0,15419.521672839173,1.6839825769921152e-12
479,1.8253130082149594e-13,1.1688211532094235e-08,5.582531606386071e-05,25.985242713657478,1.05,1.7255180902915274e-13,0.3825967458818535,0.5908515157233227,0.69,0.0001,2.0,2.0,43185.04987805418,8.256487456413915e-11
480,8.572418991033952e-14,1.2209313497404983e-08,8.189447602976977e-05,26.033960691430085,1.05,1.735533556405288e-13,0.4476231701621848,0.5000112674361761,0.69,0.0001,2.0,2.0,10971.785005980775,6.368363642935343e-11
481,2.3058033980184993e-13,1.3288957414272648e-08,2.629414578232873e-06,25.75264839712963,1.05,1.9800901522662938e-13,0.49085819712883494,0.5352568050470058,0.69,0.0001,2.0,2.0,5314.175697156232,3.636392385383194e-11
482,1.7692324161539426e-13,1.3217480274173978e-08,5.804523079637605e-06,13.712448142208432,1.05,1.1159087373475638e-13,0.4605497960167798,0.35457604883622973,0.69,0.0001,2.0,2.0,34506.4884503802,8.773735540437774e-11
483,2.343447159334388e-13,1.5336841641569465e-08,9.63096820706741e-05,12.920907891956478,1.05,1.5982411332112448e-13,0.36846043947901386,0.5226543534419348,0.69,0.0001,2.0,2.0,1705.9216330180946,9.66284726404766e-11
484,7.191683220097456e-14,1.0291320687042625e-08,4.726119775779122e-05,16.6500523536475,1.05,1.9685036113118653e-13,0.3387919258734449,0.44768128846879607,0.69,0.0001,2.0,2.0,9853.586851851947,9.646630066677708e-11
485,7.169681728258371e-14,1.0096283312523034e-09,9.125065611944723e-05,14.20524958275337,1.05,1.6326038210010887e-13,0.3240001798807624,0.4568073620355982,0.69,0.0001,2.0,2.0,12493.913793347605,4.531567506792397e-11
486,1.5640239476740225e-13,4.189086757833408e-09,9.825939898509089e-05,21.377445195457472,1.05,1.144233252131831e-13,0.40926843617898734,0.5764598945765154,0.69,0.0001,2.0,2.0,27187.314184738803,6.617977785437713e-11
487,1.2862912585016987e-13,3.869364071698752e-09,6.540584241003964e-05,21.16565519390014,1.05,1.3413530978377903e-13,0.4928439681528637,0.5823353975379882,0.69,0.0001,2.0,2.0,47365.78076411067,9.771177714757895e-11
488,1.7153889295010343e-13,3.2723248432802395e-09,7.691803156650577e-05,15.694786597624084,1.05,1.521184837290986e-13,0.41940295755615004,0.4228169807124901,0.69,0.0001,2.0,2.0,3843.0466774187726,7.134834156569651e-11
489,1.5254995319314826e-13,1.1685253205300351e-08,8.162649087789319e-05,6.822224482180401,1.05,1.397012499283442e-13,0.36525580529899326,0.5984632073158167,0.69,0.0001,2.0,2.0,31202.055534071675,9.510149546689261e-11
490,1.2694464454988806e-13,1.8458428365553162e-08,2.722897734046752e-06,25.614828437581664,1.05,1.3450438278744465e-13,0.3077710252008414,0.4086221612911657,0.69,0.0001,2.0,2.0,30545.633665223846,5.09278215195929e-11
491,2.0442935800479455e-13,7.65169216278586e-09,3.0861566667472e-06,27.962803635529944,1.05,1.458185341809265e-13,0.33032416362686634,0.4730429374298921,0.69,0.0001,2.0,2.0,4824.00795818902,6.354723857800229e-12
492,1.458568031132709e-13,1.801081580103935e-09,6.854046810001469e-05,9.713823401545659,1.05,1.3117259594055184e-13,0.48699312334563877,0.3942390494047423,0.69,0.0001,2.0,2.0,27710.36448020514,3.1312304576423206e-11
493,1.2801292822902213e-13,1.551562179705837e-08,2.3973081339265377e-05,13.654841204506075,1.05,1.0951127172477041e-13,0.31360376949964414,0.49941406581660197,0.69,0.0001,2.0,2.0,15933.250788630769,6.242805106231704e-11
494,1.6592971164593184e-13,1.4479975396726094e-08,2.0281432400574464e-05,13.80883303593632,1.05,1.357867311072221e-13,0.30110485463982956,0.40222415356187413,0.69,0.0001,2.0,2.0,13919.11349169929,9.115940040908712e-11
495,2.471720471387952e-13,9.951167755354731e-09,2.3715393745732168e-05,25.25292133533051,1.05,1.0121430968974465e-13,0.375360829053364,0.6251043809328779,0.69,0.0001,2.0,2.0,32380.632996822536,9.95343162531524e-11
496,1.8108976440632522e-13,1.0628942590457481e-08,4.63351894724802e-05,19.146830732835056,1.05,1.0069997634139336e-13,0.3107178119656981,0.6043371260625239,0.69,0.0001,2.0,2.0,13499.740466391457,9.797082155221884e-11
497,8.597192453163336e-14,7.63649217858325e-09,1.7559612950413e-05,29.294570842577336,1.05,1.4227434053405114e-13,0.3360818056570858,0.5836963976098215,0.69,0.0001,2.0,2.0,15591.715007890696,9.959230381373813e-11
498,1.4298520771126154e-13,9.395056712533924e-09,3.13268846142874e-05,15.100251142983147,1.05,1.6719199909231944e-13,0.33285280223763963,0.5344820734064473,0.69,0.0001,2.0,2.0,10019.580302692391,5.7258577970561674e-11
499,5.869102433315025e-14,7.008979206668608e-09,4.529678949721846e-05,24.15178785942126,1.05,1.7683657564229113e-13,0.4744219625667888,0.5028502478282911,0.69,0.0001,2.0,2.0,16085.961070598978,5.160501857423102e-11
500,6.83012504136901e-14,8.109505959558884e-09,6.129667857109314e-06,14.24517193127167,1.05,1.551688060849754e-13,0.43403461046748115,0.45960664040361043,0.69,0.0001,2.0,2.0,41013.86142212877,1.3406360980261577e-11
501,2.1961851469206465e-13,3.2884393188545246e-09,8.646228980906561e-05,23.102161229179274,1.05,1.5605991910947556e-13,0.3363789712546437,0.35537771817804675,0.69,0.0001,2.0,2.0,36040.71102593459,6.857158154682827e-11
502,1.1210723014084896e-13,1.910986531797708e-08,3.975030095968427e-05,21.176297146711637,1.05,1.2105912077907592e-13,0.3633278616154214,0.5426898316481065,0.69,0.0001,2.0,2.0,19764.588463901608,7.589407152631327e-11
503,1.1761208757936858e-13,1.530095878997937e-08,7.755622426305835e-05,22.555676140091144,1.05,1.0000315801716724e-13,0.4572103675193299,0.6196150904564072,0.69,0.0001,2.0,2.0,36151.174912851966,1.2725002207501298e-11
504,1.5467434380499385e-13,2.1264911825023753e-09,8.348006953759845e-05,10.628055803435306,1.05,1.476085489327567e-13,0.35429867957795913,0.45267565774921964,0.69,0.0001,2.0,2.0,37453.48712689817,8.391690155659462e-11
505,1.78014729761072e-13,6.398062103859649e-09,3.806258343023103e-05,26.210399377096373,1.05,1.1983354149169518e-13,0.3811874580825882,0.3336984254753257,0.69,0.0001,2.0,2.0,28188.79875751804,2.3783884092763317e-11
506,1.4745316199863936e-13,8.069108580251768e-09,9.078621824289653e-05,28.455515863875327,1.05,1.6096709900000545e-13,0.41460180262243274,0.5596725566011773,0.69,0.0001,2.0,2.0,8838.281434650953,1.9921747178063973e-11
507,7.950233945807997e-14,1.4269780011539433e-08,1.923589677962435e-05,11.029019241191532,1.05,1.444716058552856e-13,0.4500889748634642,0.5515169218987983,0.69,0.0001,2.0,2.0,143.43061583965496,9.384158769606264e-11
508,1.1720738706256753e-13,3.5173845245411103e-09,2.9235938797397148e-05,19.842215717147653,1.05,1.77526751956199e-13,0.4416662877415652,0.4303559710867868,0.69,0.0001,2.0,2.0,47875.258370865406,3.313492485137447e-11
509,1.6034634031294998e-13,5.669623213583735e-09,7.349425879448783e-05,27.57224253996405,1.05,1.0631195303765175e-13,0.42318924942219005,0.4886889834531391,0.69,0.0001,2.0,2.0,25477.23476942678,3.4636603300118975e-11
510,1.584517971769325e-13,2.697009924095405e-09,3.074370098055816e-05,19.04466139773204,1.05,1.1475972362521456e-13,0.4911972177719164,0.5838912349179168,0.69,0.0001,2.0,2.0,45054.04581203248,9.080618896919836e-11
511,1.2501040347476272e-13,1.2200370785676675e-08,2.795675090090178e-05,11.217142902535816,1.05,1.5953124757964223e-13,0.3202780046097698,0.5546642240658626,0.69,0.0001,2.0,2.0,9814.707001062401,4.038195447637056e-11
512,2.2106845633121219e-13,1.652111380093372e-08,3.113174438600095e-05,15.02133623865137,1.05,1.5124432662161e-13,0.3003407655151313,0.6311280881371113,0.69,0.0001,2.0,2.0,31692.416166518527,8.708006278438462e-11
513,5.51057700351338e-14,1.4432668717406594e-08,5.1810254721753754e-05,29.854452378863208,1.05,1.5034556410211457e-13,0.4494875404602713,0.3337235711389329,0.69,0.0001,2.0,2.0,43448.27696678617,4.462306098737632e-11
514,8.002656733286351e-14,1.5492086475827824e-08,6.462036920271773e-06,19.21450618418442,1.05,1.0959342391580275e-13,0.37857163732668614,0.5461940916353281,0.69,0.0001,2.0,2.0,6177.913031886139,9.214057087298126e-11
515,2.424652857781014e-13,1.9407807120995052e-08,2.5080972517655498e-05,15.627299880623664,1.05,1.5729536372794825e-13,0.47442548592590983,0.5884625946717642,0.69,0.0001,2.0,2.0,17878.725613128005,3.643179984030922e-11
516,1.851607541589621e-13,2.385180169336382e-09,1.8435219280397004e-05,18.05416339260008,1.05,1.7179937809783302e-13,0.3407402256987938,0.31030508186267414,0.69,0.0001,2.0,2.0,38544.58439605644,8.590900610069524e-11
517,1.268989834695546e-13,1.2801157599219422e-08,8.009721470963537e-05,5.612350473794201,1.05,1.5560628165159743e-13,0.3425660913104285,0.3449785342291511,0.69,0.0001,2.0,2.0,17716.539408672077,1.5411412461464246e-11
518,1.5750204929226758e-13,1.8675488535967625e-08,1.3432234976721374e-05,24.57525343961583,1.05,1.327119898552921e-13,0.4569565234792383,0.5728485678781204,0.69,0.0001,2.0,2.0,41913.320652129965,9.739003806668832e-11
519,1.5393800242056868e-13,1.3817512079960494e-08,1.740560927586782e-05,16.09722703915736,1.05,1.2156173294311172e-13,0.32232047318009427,0.45361784938550714,0.69,0.0001,2.0,2.0,37459.478125582835,1.980488024476955e-11
520,1.5399033072469386e-13,1.624900193946125e-08,3.38762495014584e-06,29.227017534519486,1.05,1.242681151788043e-13,0.30734489387286973,0.6319725630907271,0.69,0.0001,2.0,2.0,27255.23108141986,9.081038277040838e-11
521,6.347751988016609e-14,4.3319939361365274e-09,4.2229348543493165e-05,16.97667504782558,1.05,1.6521335523978289e-13,0.44343041397346317,0.5726205356731418,0.69,0.0001,2.0,2.0,6326.535344048468,7.44066941452727e-11
522,1.7359149223436124e-13,1.5636229445717262e-08,7.241351037650725e-05,9.632062849649248,1.05,1.2982420595633841e-13,0.4627766438622096,0.5980324417129463,0.69,0.0001,2.0,2.0,31697.2198313557,8.526818815068906e-11
523,1.7786327655584185e-13,1.6446048233152263e-08,4.673506785037291e-05,21.6896571116116,1.05,1.2552730502351984e-13,0.41196744101380356,0.3256450738765558,0.69,0.0001,2.0,2.0,47017.48275370651,9.711794075991216e-11
524,6.640070367992561e-14,2.4119157724162898e-09,5.07462026135856e-05,17.886835997885527,1.05,1.1279682648065094e-13,0.42889754906215705,0.5146566344616506,0.69,0.0001,2.0,2.0,12638.266938782912,5.311702346479673e-12
525,2.2303707559793087e-13,6.59911041069036e-09,3.9273999906117386e-05,20.79544218443494,1.05,1.5605461720657296e-13,0.48284705951365126,0.4415617805975102,0.69,0.0001,2.0,2.0,35398.601698483035,3.596828193860888e-11
526,1.0307496316322689e-13,1.7639311405793844e-08,3.0007281799826383e-05,19.836017524330543,1.05,1.552803872651367e-13,0.42814303257491965,0.5168103434142186,0.69,0.0001,2.0,2.0,27960.850539049632,7.627633191775455e-11
527,2.1134027589009268e-13,1.8103273401596096e-08,7.899558022048291e-06,20.70429478889183,1.05,1.6779264663789888e-13,0.37252460299668083,0.5627477624955481,0.69,0.0001,2.0,2.0,17644.904078294974,5.066080309994372e-11
528,8.499049657846154e-14,7.408195827805326e-09,1.2624210604751171e-05,8.013276499492171,1.05,1.0774914263508295e-13,0.314749468535568,0.590899053607871,0.69,0.0001,2.0,2.0,39842.37669797821,4.385803178894538e-11
529,1.5397037973880468e-13,7.830763193068746e-09,9.7241857053215e-05,26.228285014887927,1.05,1.2715635543264766e-13,0.49557578051667445,0.3717989419329934,0.69,0.0001,2.0,2.0,28599.528687710128,9.65502352475765e-11
530,1.7516263904929297e-13,6.9165007273621665e-09,5.591505153745313e-05,20.309161018061516,1.05,1.4303078621698e-13,0.42177953876502716,0.6422837231644631,0.69,0.0001,2.0,2.0,5814.626025141603,4.8853151949205167e-11
531,1.0892967804088054e-13,1.6589410330865193e-08,3.4072482484626316e-05,15.72190674484288,1.05,1.6149535899887914e-13,0.48071541689372843,0.44140480145360705,0.69,0.0001,2.0,2.0,45814.93678794587,5.1398650047797424e-11
532,9.978376617819767e-14,3.2099564503112164e-09,7.305881369757302e-05,20.011945379917115,1.05,1.9974386301112065e-13,0.3170473309518152,0.45824689525716356,0.69,0.0001,2.0,2.0,34111.50278145749,2.7349902549048573e-11
533,1.9736995695848905e-13,1.6880084866251797e-08,6.844017627407544e-05,26.785719527150775,1.05,1.6546414835837264e-13,0.35310342233910497,0.4008735040513649,0.69,0.0001,2.0,2.0,41185.92759155812,3.5004268845881134e-11
534,2.2798354562970507e-13,1.610766164537739e-08,5.318901963393835e-05,5.96068854683696,1.05,1.4027805766954303e-13,0.3865561388071702,0.42177195865854017,0.69,0.0001,2.0,2.0,32327.113463685946,3.2892350618778624e-11
535,2.288844327731308e-13,1.732226113436195e-08,8.126142326438962e-05,25.390646573319284,1.05,1.300990896864001e-13,0.46112478654134176,0.423103585577969,0.69,0.0001,2.0,2.0,28887.796643448335,5.827159875868702e-11
